chave;primeiro_nsu;ultimo_nsu;qtd_ocorrencias;tipo_documento;numero_nfse;data_emissao;competencia;prestador_cnpj;prestador_nome;tomador_cnpj;tomador_nome;valor_servico;valor_liquido;arquivo_xml;json_path;xml_path;atualizado_em;pdf_path;pdf_tipo
31062001204032380000105230000000089323033885222963;18;18;1;NFSE;2300000000893;2023-03-20T17:41:26-03:00;2023-03-20;04032380000105;FERREIRA E CHAGAS ADVOGADOS;06699029000190;CANOPUS CONSTRUCÕES LTDA;7110.39;6673.10;FERREIRA_E_CHAGAS_ADVOGADOS NFS-e 2300000000893.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\18_31062001204032380000105230000000089323033885222963.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\FERREIRA_E_CHAGAS_ADVOGADOS NFS-e 2300000000893.xml;2026-07-09T15:23:15;;
31062001204032380000105230000000089423034133252860;19;19;1;NFSE;2300000000894;2023-03-20T17:44:12-03:00;2023-03-20;04032380000105;FERREIRA E CHAGAS ADVOGADOS;06699029000190;CANOPUS CONSTRUCÕES LTDA;3028.64;2842.37;FERREIRA_E_CHAGAS_ADVOGADOS NFS-e 2300000000894.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\19_31062001204032380000105230000000089423034133252860.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\FERREIRA_E_CHAGAS_ADVOGADOS NFS-e 2300000000894.xml;2026-07-09T15:23:30;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001204032380000105230000000089423034133252860.pdf;oficial
31062001208991555000154230000000052023046120897712;20;20;1;NFSE;2300000000520;2023-04-01T10:37:20-03:00;2023-04-01;08991555000154;CAPYS IT SOLUTIONS SERVICOS EM TECNOLOGIA DA INFORMACAO S/A;06699029000190;CANOPUS CONSTRUCOES LTDA;3854.69;3854.69;CAPYS_IT_SOLUTIONS_SERVICOS_EM_TECNOLOGIA_DA_INFORMACAO_SA NFS-e 2300000000520.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\20_31062001208991555000154230000000052023046120897712.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\CAPYS_IT_SOLUTIONS_SERVICOS_EM_TECNOLOGIA_DA_INFORMACAO_SA NFS-e 2300000000520.xml;2026-07-09T15:23:39;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001208991555000154230000000052023046120897712.pdf;oficial
31062001208836445000118230000000005823045079999583;21;21;1;NFSE;2300000000058;2023-04-01T11:15:26-03:00;2023-04-01;08836445000118;ADMINISTRAAIR CONSULTORIA AERONAUTICA LTDA;06699029000190;CANOPUS CONSTRUÇÕES LTDA;13612.00;12774.86;ADMINISTRAAIR_CONSULTORIA_AERONAUTICA_LTDA NFS-e 2300000000058.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\21_31062001208836445000118230000000005823045079999583.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\ADMINISTRAAIR_CONSULTORIA_AERONAUTICA_LTDA NFS-e 2300000000058.xml;2026-07-09T15:23:53;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001208836445000118230000000005823045079999583.pdf;oficial
31062001242248627000106230000000000423048660720506;22;22;1;NFSE;2300000000004;2023-04-02T22:19:11-03:00;2023-04-02;42248627000106;K. S. FONTES ADMINISTRACAO;06699029000190;CANOPUS CONSTRUÇÕES LTDA;35000.00;35000.00;K._S._FONTES_ADMINISTRACAO NFS-e 2300000000004.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\22_31062001242248627000106230000000000423048660720506.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\K._S._FONTES_ADMINISTRACAO NFS-e 2300000000004.xml;2026-07-09T15:23:59;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001242248627000106230000000000423048660720506.pdf;oficial
31062001204032380000105230000000110323041263872397;23;23;1;NFSE;2300000001103;2023-04-18T12:19:12-03:00;2023-04-18;04032380000105;FERREIRA E CHAGAS ADVOGADOS;06699029000190;CANOPUS CONSTRUCÕES LTDA;7008.60;6577.56;FERREIRA_E_CHAGAS_ADVOGADOS NFS-e 2300000001103.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\23_31062001204032380000105230000000110323041263872397.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\FERREIRA_E_CHAGAS_ADVOGADOS NFS-e 2300000001103.xml;2026-07-09T15:24:02;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001204032380000105230000000110323041263872397.pdf;oficial
31062001208836445000118230000000008523054586816320;24;24;1;NFSE;2300000000085;2023-05-01T10:41:24-03:00;2023-05-01;08836445000118;ADMINISTRAAIR CONSULTORIA AERONAUTICA LTDA;06699029000190;CANOPUS CONSTRUÇÕES LTDA;13612.00;12774.86;ADMINISTRAAIR_CONSULTORIA_AERONAUTICA_LTDA NFS-e 2300000000085.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\24_31062001208836445000118230000000008523054586816320.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\ADMINISTRAAIR_CONSULTORIA_AERONAUTICA_LTDA NFS-e 2300000000085.xml;2026-07-09T15:24:10;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001208836445000118230000000008523054586816320.pdf;oficial
31062001208991555000154230000000070023055616137934;25;25;1;NFSE;2300000000700;2023-05-02T09:14:03-03:00;2023-05-02;08991555000154;CAPYS IT SOLUTIONS SERVICOS EM TECNOLOGIA DA INFORMACAO S/A;06699029000190;CANOPUS CONSTRUCOES LTDA;3854.69;3854.69;CAPYS_IT_SOLUTIONS_SERVICOS_EM_TECNOLOGIA_DA_INFORMACAO_SA NFS-e 2300000000700.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\25_31062001208991555000154230000000070023055616137934.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\CAPYS_IT_SOLUTIONS_SERVICOS_EM_TECNOLOGIA_DA_INFORMACAO_SA NFS-e 2300000000700.xml;2026-07-09T15:24:19;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001208991555000154230000000070023055616137934.pdf;oficial
31062001242248627000106230000000000523052886672598;26;26;1;NFSE;2300000000005;2023-05-02T13:11:53-03:00;2023-05-02;42248627000106;K. S. FONTES ADMINISTRACAO;06699029000190;CANOPUS CONSTRUÇÕES LTDA;35000.00;35000.00;K._S._FONTES_ADMINISTRACAO NFS-e 2300000000005.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\26_31062001242248627000106230000000000523052886672598.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\K._S._FONTES_ADMINISTRACAO NFS-e 2300000000005.xml;2026-07-09T15:24:27;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001242248627000106230000000000523052886672598.pdf;oficial
31062001249576487000144230000000000323050596870892;27;27;1;NFSE;2300000000003;2023-05-04T10:21:16-03:00;2023-05-04;49576487000144;BERNARDO FERNANDES VELOSO APOIO ADMINISTRATIVO LTDA;06699029000190;CANOPUS CONSTRUCOES LTDA;6000.00;6000.00;BERNARDO_FERNANDES_VELOSO_APOIO_ADMINISTRATIVO_LTDA NFS-e 2300000000003.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\27_31062001249576487000144230000000000323050596870892.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\BERNARDO_FERNANDES_VELOSO_APOIO_ADMINISTRATIVO_LTDA NFS-e 2300000000003.xml;2026-07-09T15:24:28;;
21112012248791658000195000000000000123050928326058;28;28;1;NFSE;1;2023-05-06T10:50:43-03:00;2023-05-06;48791658000195;48.791.658 WELINGTON SANTOS;06699029000190;CANOPUS CONSTRUCOES LTDA;16024.00;16024.00;48.791.658_WELINGTON_SANTOS NFS-e 1.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\28_21112012248791658000195000000000000123050928326058.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\48.791.658_WELINGTON_SANTOS NFS-e 1.xml;2026-07-09T15:24:28;;
31062001204032380000105230000000143023051948119414;29;29;1;NFSE;2300000001430;2023-05-19T15:52:43-03:00;2023-05-19;04032380000105;FERREIRA E CHAGAS ADVOGADOS;06699029000190;CANOPUS CONSTRUCÕES LTDA;3229.30;3030.70;FERREIRA_E_CHAGAS_ADVOGADOS NFS-e 2300000001430.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\29_31062001204032380000105230000000143023051948119414.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\FERREIRA_E_CHAGAS_ADVOGADOS NFS-e 2300000001430.xml;2026-07-09T15:24:53;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001204032380000105230000000143023051948119414.pdf;oficial
31062001208836445000118230000000009323067522410370;30;30;1;NFSE;2300000000093;2023-06-01T07:22:04-03:00;2023-06-01;08836445000118;ADMINISTRAAIR CONSULTORIA AERONAUTICA LTDA;06699029000190;CANOPUS CONSTRUÇÕES LTDA;13612.00;12774.86;ADMINISTRAAIR_CONSULTORIA_AERONAUTICA_LTDA NFS-e 2300000000093.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\30_31062001208836445000118230000000009323067522410370.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\ADMINISTRAAIR_CONSULTORIA_AERONAUTICA_LTDA NFS-e 2300000000093.xml;2026-07-09T15:25:03;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001208836445000118230000000009323067522410370.pdf;oficial
31062001208991555000154230000000086923066718149750;31;31;1;NFSE;2300000000869;2023-06-01T13:52:29-03:00;2023-06-01;08991555000154;CAPYS IT SOLUTIONS SERVICOS EM TECNOLOGIA DA INFORMACAO S/A;06699029000190;CANOPUS CONSTRUCOES LTDA;3854.69;3854.69;CAPYS_IT_SOLUTIONS_SERVICOS_EM_TECNOLOGIA_DA_INFORMACAO_SA NFS-e 2300000000869.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\31_31062001208991555000154230000000086923066718149750.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\CAPYS_IT_SOLUTIONS_SERVICOS_EM_TECNOLOGIA_DA_INFORMACAO_SA NFS-e 2300000000869.xml;2026-07-09T15:25:17;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001208991555000154230000000086923066718149750.pdf;oficial
21112012248791658000195000000000000323061953890452;32;32;1;NFSE;3;2023-06-02T10:23:50-03:00;2023-06-02;48791658000195;48.791.658 WELINGTON SANTOS;;;11088.00;11088.00;48.791.658_WELINGTON_SANTOS NFS-e 3.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\32_21112012248791658000195000000000000323061953890452.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\48.791.658_WELINGTON_SANTOS NFS-e 3.xml;2026-07-09T15:25:25;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\21112012248791658000195000000000000323061953890452.pdf;oficial
31062001242248627000106230000000000623062545108871;33;33;1;NFSE;2300000000006;2023-06-02T12:30:22-03:00;2023-06-02;42248627000106;K. S. FONTES ADMINISTRACAO;06699029000190;CANOPUS CONSTRUÇÕES LTDA;35000.00;35000.00;K._S._FONTES_ADMINISTRACAO NFS-e 2300000000006.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\33_31062001242248627000106230000000000623062545108871.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\K._S._FONTES_ADMINISTRACAO NFS-e 2300000000006.xml;2026-07-09T15:25:25;;
31062001242248627000106230000000000723064199476995;34;34;1;NFSE;2300000000007;2023-06-02T12:33:01-03:00;2023-06-02;42248627000106;K. S. FONTES ADMINISTRACAO;06699029000190;CANOPUS CONSTRUÇÕES LTDA;140000.00;140000.00;K._S._FONTES_ADMINISTRACAO NFS-e 2300000000007.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\34_31062001242248627000106230000000000723064199476995.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\K._S._FONTES_ADMINISTRACAO NFS-e 2300000000007.xml;2026-07-09T15:25:26;;
31062001208520250000164230000000003223068198327804;35;35;1;NFSE;2300000000032;2023-06-12T17:16:51-03:00;2023-06-12;08520250000164;VIP INTERIORES EM COUROS LTDA;06699029000190;CANOPUS CONSTRUÇÕES LTDA;3300.00;3300.00;VIP_INTERIORES_EM_COUROS_LTDA NFS-e 2300000000032.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\35_31062001208520250000164230000000003223068198327804.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\VIP_INTERIORES_EM_COUROS_LTDA NFS-e 2300000000032.xml;2026-07-09T15:25:28;;
31062001211535349000144230000000012423061565261181;36;36;1;NFSE;2300000000124;2023-06-13T16:27:06-03:00;2023-06-13;11535349000144;ARKHI TECNOLOGIA LTDA;06699029000190;CANOPUS CONSTRUCOES LTDA;75000.00;70387.50;ARKHI_TECNOLOGIA_LTDA NFS-e 2300000000124.xml;saida_adn_nfse\empresas\empresa_7_cert_1\json\36_31062001211535349000144230000000012423061565261181.json;saida_adn_nfse\empresas\empresa_7_cert_1\xml\ARKHI_TECNOLOGIA_LTDA NFS-e 2300000000124.xml;2026-07-09T15:25:33;saida_adn_nfse\empresas\empresa_7_cert_1\danfse\pdf_gerado\31062001211535349000144230000000012423061565261181.pdf;oficial
