nsu;chave;tipo_documento;json_path;xml_path;registrado_em
1020;52014051226743708000126000000001335026031773133427;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1020_52014051226743708000126000000001335026031773133427.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13350.xml;2026-07-10T08:28:08
1021;52014051226743708000126000000001335126031773133447;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1021_52014051226743708000126000000001335126031773133447.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13351.xml;2026-07-10T08:28:20
1022;52087071214774075000134000000001400926031773052362;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1022_52087071214774075000134000000001400926031773052362.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\AVISO_URGENTE_TECNOLOGIA_E_INFORMACAO_LTDA NFS-e 14009.xml;2026-07-10T08:28:30
1023;52087071203732792000187000000000016626031773046383;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1023_52087071203732792000187000000000016626031773046383.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\TNT_CENTRO_DE_FORMACAO_DE_SEGURANCA_LTDA NFS-e 166.xml;2026-07-10T08:28:35
1024;52087071229417446000106000000000075426031772622661;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1024_52087071229417446000106000000000075426031772622661.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\CMT_CENTRO_DE_MEDICINA_E_SEGURANCA_DO_TRABALHO_LTDA NFS-e 754.xml;2026-07-10T08:28:35
1025;52014051226743708000126000000001335226031773327288;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1025_52014051226743708000126000000001335226031773327288.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13352.xml;2026-07-10T08:28:42
1026;52087071200090354000174000000000038326031772446432;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1026_52087071200090354000174000000000038326031772446432.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\POLIDATA_SERVICOS_DE_INFORMATICA_LTDA_-_EPP NFS-e 383.xml;2026-07-10T08:28:53
1027;52087071203584647002220000000000113326031772448940;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1027_52087071203584647002220000000000113326031772448940.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\NELSON_WILIANS_&_ADVOGADOS_ASSOCIADOS NFS-e 1133.xml;2026-07-10T08:29:00
1028;52014051226743708000126000000001335326031773392873;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1028_52014051226743708000126000000001335326031773392873.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13353.xml;2026-07-10T08:29:00
1029;52014051226743708000126000000001335826031773392910;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1029_52014051226743708000126000000001335826031773392910.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13358.xml;2026-07-10T08:29:01
1030;52014051226743708000126000000001335626031773392904;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1030_52014051226743708000126000000001335626031773392904.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13356.xml;2026-07-10T08:29:11
1031;52014051226743708000126000000001335726031773392908;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1031_52014051226743708000126000000001335726031773392908.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13357.xml;2026-07-10T08:29:15
1032;52014051226743708000126000000001335526031773392897;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1032_52014051226743708000126000000001335526031773392897.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13355.xml;2026-07-10T08:29:25
1033;52014051226743708000126000000001335426031773392885;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1033_52014051226743708000126000000001335426031773392885.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13354.xml;2026-07-10T08:29:29
1034;52014051226743708000126000000001335926031773393120;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1034_52014051226743708000126000000001335926031773393120.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13359.xml;2026-07-10T08:29:35
1035;52014051226743708000126000000001336026031773393138;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1035_52014051226743708000126000000001336026031773393138.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13360.xml;2026-07-10T08:29:44
1036;52014051226743708000126000000001336226031773393160;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1036_52014051226743708000126000000001336226031773393160.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13362.xml;2026-07-10T08:29:54
1037;52014051226743708000126000000001336126031773393158;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1037_52014051226743708000126000000001336126031773393158.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13361.xml;2026-07-10T08:30:07
1038;52014051226743708000126000000001336326031773393309;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1038_52014051226743708000126000000001336326031773393309.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13363.xml;2026-07-10T08:30:17
1039;52014051226743708000126000000001336426031773393310;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1039_52014051226743708000126000000001336426031773393310.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13364.xml;2026-07-10T08:30:22
1040;52014051226743708000126000000001336526031773393691;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1040_52014051226743708000126000000001336526031773393691.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13365.xml;2026-07-10T08:30:31
1041;52014051226743708000126000000001336626031773393709;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1041_52014051226743708000126000000001336626031773393709.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13366.xml;2026-07-10T08:30:38
1042;52014051226743708000126000000001336726031773393710;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1042_52014051226743708000126000000001336726031773393710.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13367.xml;2026-07-10T08:30:46
1043;52014051226743708000126000000001336826031773393722;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1043_52014051226743708000126000000001336826031773393722.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13368.xml;2026-07-10T08:30:54
1044;52014051226743708000126000000001336926031773394099;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1044_52014051226743708000126000000001336926031773394099.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13369.xml;2026-07-10T08:30:59
1045;52014051226743708000126000000001337126031773394106;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1045_52014051226743708000126000000001337126031773394106.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13371.xml;2026-07-10T08:31:08
1046;52014051226743708000126000000001337026031773394099;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1046_52014051226743708000126000000001337026031773394099.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13370.xml;2026-07-10T08:31:11
1047;52014051226743708000126000000001337226031773394126;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1047_52014051226743708000126000000001337226031773394126.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13372.xml;2026-07-10T08:31:20
1048;52014051226743708000126000000001337526031773394429;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1048_52014051226743708000126000000001337526031773394429.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13375.xml;2026-07-10T08:31:34
1049;52014051226743708000126000000001337326031773394413;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1049_52014051226743708000126000000001337326031773394413.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13373.xml;2026-07-10T08:31:49
1050;52014051226743708000126000000001337426031773394417;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1050_52014051226743708000126000000001337426031773394417.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13374.xml;2026-07-10T08:31:54
1051;52014051226743708000126000000001337926031773394474;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1051_52014051226743708000126000000001337926031773394474.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13379.xml;2026-07-10T08:32:00
1052;52014051226743708000126000000001337726031773394450;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1052_52014051226743708000126000000001337726031773394450.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13377.xml;2026-07-10T08:32:11
1053;52014051226743708000126000000001337826031773394462;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1053_52014051226743708000126000000001337826031773394462.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13378.xml;2026-07-10T08:32:15
1054;52014051226743708000126000000001338126031773394486;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1054_52014051226743708000126000000001338126031773394486.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13381.xml;2026-07-10T08:32:23
1055;52014051226743708000126000000001338026031773394482;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1055_52014051226743708000126000000001338026031773394482.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13380.xml;2026-07-10T08:32:29
1056;52014051226743708000126000000001337626031773394430;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1056_52014051226743708000126000000001337626031773394430.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13376.xml;2026-07-10T08:32:42
1057;52014051226743708000126000000001338226031773394609;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1057_52014051226743708000126000000001338226031773394609.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13382.xml;2026-07-10T08:32:51
1058;52014051226743708000126000000001338326031773394610;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1058_52014051226743708000126000000001338326031773394610.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13383.xml;2026-07-10T08:32:57
1059;52014051226743708000126000000001338426031773394630;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1059_52014051226743708000126000000001338426031773394630.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13384.xml;2026-07-10T08:33:06
1060;52216012204724715000490000000000022126037838551709;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1060_52216012204724715000490000000000022126037838551709.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\MARCA_MOTORS_VEICULOS_LTDA NFS-e 221.xml;2026-07-10T08:33:07
1061;52014051226743708000126000000001338526031773417901;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1061_52014051226743708000126000000001338526031773417901.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13385.xml;2026-07-10T08:33:16
1062;52014051226743708000126000000001338626031773417913;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1062_52014051226743708000126000000001338626031773417913.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13386.xml;2026-07-10T08:33:19
1063;52014051226743708000126000000001338726031773417925;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1063_52014051226743708000126000000001338726031773417925.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13387.xml;2026-07-10T08:33:28
1064;52014051226743708000126000000001338826031773417945;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1064_52014051226743708000126000000001338826031773417945.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13388.xml;2026-07-10T08:33:34
1065;52087071225006149000109000000000231326031773400429;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1065_52087071225006149000109000000000231326031773400429.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\OBRAS_SOCIAIS_DO_CENTRO_ESPIRITA_IRMAO_AUREO NFS-e 2313.xml;2026-07-10T08:33:43
1066;52087071224841488000148000000000071926031773309621;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1066_52087071224841488000148000000000071926031773309621.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\COMUNICATEL_ELETRONICA_E_TELECOMUNICACOES_LTDA NFS-e 719.xml;2026-07-10T08:33:44
1067;52087071200366982000130000000002139826031773330926;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1067_52087071200366982000130000000002139826031773330926.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\CENTRAL_REGIONAL_DE_COOPERATIVAS_MEDICAS_UNIMED_CERRADO NFS-e 21398.xml;2026-07-10T08:33:48
1068;35057081204740876000125000000369017026030618555701;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1068_35057081204740876000125000000369017026030618555701.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\ALELO_INSTITUICAO_DE_PAGAMENTO_S.A NFS-e 3690170.xml;2026-07-10T08:33:54
1069;52051091235758889000155000000000136626030692141856;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1069_52051091235758889000155000000000136626030692141856.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\FENIX_CAR_PECAS_E_SERVICOS_LTDA NFS-e 1366.xml;2026-07-10T08:34:01
1070;52014051226743708000126000000001338926031773753850;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1070_52014051226743708000126000000001338926031773753850.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13389.xml;2026-07-10T08:34:12
1071;52014051226743708000126000000001339026031773754155;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1071_52014051226743708000126000000001339026031773754155.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13390.xml;2026-07-10T08:34:12
1072;52085092227131255000140000000000015126032187133218;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1072_52085092227131255000140000000000015126032187133218.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GILMAR_LUIZ_JOMAR_53411200197 NFS-e 151.xml;2026-07-10T08:34:13
1073;35387091222882218000150000000001417624080366882307;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1073_35387091222882218000150000000001417624080366882307.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\BICUDO_&_MARTINS_SEGURANCA_DO_TRABALHO_LTDA_ME NFS-e 14176.xml;2026-07-10T08:34:23
1074;52197382265797330000103000000000000126031755240129;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1074_52197382265797330000103000000000000126031755240129.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\65.797.330_EDESIO_MARIANO_DOS_SANTOS NFS-e 1.xml;2026-07-10T08:34:31
1075;52051091234821784000130000000000128426035521619146;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1075_52051091234821784000130000000000128426035521619146.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\OPEN_AUTO_CENTER_LTDA NFS-e 1284.xml;2026-07-10T08:34:38
1076;52051091234821784000130000000000128526030767164989;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1076_52051091234821784000130000000000128526030767164989.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\OPEN_AUTO_CENTER_LTDA NFS-e 1285.xml;2026-07-10T08:34:46
1077;52051091205762837000191000000000949026039477924903;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1077_52051091205762837000191000000000949026039477924903.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\JMK_VEICULOS_LTDA NFS-e 9490.xml;2026-07-10T08:34:54
1078;35489062262173620009306000000042846626038940257059;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1078_35489062262173620009306000000042846626038940257059.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\SERASA_S.A NFS-e 428466.xml;2026-07-10T08:34:54
1079;52014051226743708000126000000001339126031774349967;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1079_52014051226743708000126000000001339126031774349967.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13391.xml;2026-07-10T08:34:58
1080;52180031226710821000105000000000829426036166522252;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1080_52180031226710821000105000000000829426036166522252.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\VILESSA_-_MEDICINA_DO_TRABALHO_E_IMAGENS_LTDA NFS-e 8294.xml;2026-07-10T08:35:20
1081;35057081204740876000125000000399606726030618526778;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1081_35057081204740876000125000000399606726030618526778.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\ALELO_INSTITUICAO_DE_PAGAMENTO_S.A NFS-e 3996067.xml;2026-07-10T08:35:29
1082;52087071200250577000151000000000001926031774610270;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1082_52087071200250577000151000000000001926031774610270.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\CONSULTARE_ASSESSORIA_EMPRESARIAL_LTDA_-_ME NFS-e 19.xml;2026-07-10T08:35:35
1083;52051091234821784000130000000000128526030767164989;EVENTO;saida_adn_nfse\empresas\empresa_6_cert_5\json\1083_52051091234821784000130000000000128526030767164989.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\1083_52051091234821784000130000000000128526030767164989.xml;2026-07-10T08:35:40
1084;52051091234821784000130000000000128426035521619146;EVENTO;saida_adn_nfse\empresas\empresa_6_cert_5\json\1084_52051091234821784000130000000000128426035521619146.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\1084_52051091234821784000130000000000128426035521619146.xml;2026-07-10T08:35:40
1085;52051091220602408000140000000000444426031297008691;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1085_52051091220602408000140000000000444426031297008691.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\EQUALIS_SAUDE_LTDA NFS-e 4444.xml;2026-07-10T08:35:41
1086;52087071217040153000165000000000005926031774957376;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1086_52087071217040153000165000000000005926031774957376.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GOIAS_ESCOLA_DE_VIGILANTES_LTDA_ME NFS-e 59.xml;2026-07-10T08:35:45
1087;23044001263554067000198000008505105726040110390524;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1087_23044001263554067000198000008505105726040110390524.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\HAPVIDA_ASSISTENCIA_MEDICA_S.A NFS-e 85051057.xml;2026-07-10T08:35:46
1088;52087071200090354000174000000000045726041775032278;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1088_52087071200090354000174000000000045726041775032278.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\POLIDATA_SERVICOS_DE_INFORMATICA_LTDA_-_EPP NFS-e 457.xml;2026-07-10T08:35:50
