chave;primeiro_nsu;ultimo_nsu;qtd_ocorrencias;tipo_documento;numero_nfse;data_emissao;competencia;prestador_cnpj;prestador_nome;tomador_cnpj;tomador_nome;valor_servico;valor_liquido;arquivo_xml;json_path;xml_path;atualizado_em;pdf_path;pdf_tipo
23044001212984923000104000000000330423100569304937;1943;1943;1;NFSE;3304;2023-10-03T12:16:50-00:00;2023-10-01;12984923000104;WYPEL OLIVEIRA TEIXEIRA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;395.00;375.25;WYPEL_OLIVEIRA_TEIXEIRA NFS-e 3304.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1943_23044001212984923000104000000000330423100569304937.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\WYPEL_OLIVEIRA_TEIXEIRA NFS-e 3304.xml;2026-07-08T16:19:41;;
23044002245995382000179000000000010425126264366933;1944;2028;2;NFSE;104;2025-12-21T16:36:41-03:00;2025-12-10;45995382000179;45.995.382 RAFAEL DE ALMEIDA BRAGA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;2028_23044002245995382000179000000000010425126264366933.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\2028_23044002245995382000179000000000010425126264366933.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\2028_23044002245995382000179000000000010425126264366933.xml;2026-07-08T16:28:34;;
23044002242231926000138000000000005525124264252070;1945;1945;1;NFSE;55;2025-12-10T19:21:45-03:00;2025-12-10;42231926000138;42.231.926 CLEYSE MAYARA RABELO NOBRE;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;3500.00;3500.00;42.231.926_CLEYSE_MAYARA_RABELO_NOBRE NFS-e 55.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1945_23044002242231926000138000000000005525124264252070.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\42.231.926_CLEYSE_MAYARA_RABELO_NOBRE NFS-e 55.xml;2026-07-08T16:19:49;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23044002242231926000138000000000005525124264252070.pdf;oficial
23044002257185362000111000000000007725125671032525;1946;1946;1;NFSE;77;2025-12-10T19:47:04-03:00;2025-12-10;57185362000111;57.185.362 RAFAELLE MAYARA DA SILVA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;800.00;800.00;57.185.362_RAFAELLE_MAYARA_DA_SILVA NFS-e 77.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1946_23044002257185362000111000000000007725125671032525.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\57.185.362_RAFAELLE_MAYARA_DA_SILVA NFS-e 77.xml;2026-07-08T16:19:59;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23044002257185362000111000000000007725125671032525.pdf;oficial
23044002257185362000111000000000007925120439833308;1947;1947;1;NFSE;79;2025-12-10T19:52:33-03:00;2025-12-10;57185362000111;57.185.362 RAFAELLE MAYARA DA SILVA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;800.00;800.00;57.185.362_RAFAELLE_MAYARA_DA_SILVA NFS-e 79.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1947_23044002257185362000111000000000007925120439833308.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\57.185.362_RAFAELLE_MAYARA_DA_SILVA NFS-e 79.xml;2026-07-08T16:20:00;;
23044002257185362000111000000000008025121099121585;1948;1948;1;NFSE;80;2025-12-10T19:55:42-03:00;2025-12-10;57185362000111;57.185.362 RAFAELLE MAYARA DA SILVA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;800.00;800.00;57.185.362_RAFAELLE_MAYARA_DA_SILVA NFS-e 80.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1948_23044002257185362000111000000000008025121099121585.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\57.185.362_RAFAELLE_MAYARA_DA_SILVA NFS-e 80.xml;2026-07-08T16:20:01;;
23044001226846738000168000000001567923100939748992;1949;1949;1;NFSE;15679;2023-10-03T19:08:10-00:00;2023-10-01;26846738000168;COPHEL EXPRESS IMPRESSOES E SERVICOS DIGITAIS LTDA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA 01 LTDA;132.30;126.69;COPHEL_EXPRESS_IMPRESSOES_E_SERVICOS_DIGITAIS_LTDA NFS-e 15679.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1949_23044001226846738000168000000001567923100939748992.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\COPHEL_EXPRESS_IMPRESSOES_E_SERVICOS_DIGITAIS_LTDA NFS-e 15679.xml;2026-07-08T16:20:01;;
23044001223410626000171000000000085023100396876862;1950;1950;1;NFSE;850;2023-10-04T09:09:49-00:00;2023-10-01;23410626000171;J. R. GOMES DO NASCIMENTO - ME;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;2000.00;2000.00;J._R._GOMES_DO_NASCIMENTO_-_ME NFS-e 850.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1950_23044001223410626000171000000000085023100396876862.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\J._R._GOMES_DO_NASCIMENTO_-_ME NFS-e 850.xml;2026-07-08T16:20:02;;
23044001207038870000107000000000688623100561372068;1951;1951;1;NFSE;6886;2023-10-04T10:55:14-00:00;2023-10-01;07038870000107;REDE INDEPENDENTE DE JORNAIS DO NORDESTE LTDA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;220.00;209.00;REDE_INDEPENDENTE_DE_JORNAIS_DO_NORDESTE_LTDA NFS-e 6886.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1951_23044001207038870000107000000000688623100561372068.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\REDE_INDEPENDENTE_DE_JORNAIS_DO_NORDESTE_LTDA NFS-e 6886.xml;2026-07-08T16:20:04;;
23044001226846738000168000000001570123100984251167;1952;1952;1;NFSE;15701;2023-10-04T11:06:07-00:00;2023-10-01;26846738000168;COPHEL EXPRESS IMPRESSOES E SERVICOS DIGITAIS LTDA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA 01 LTDA;720.30;689.76;COPHEL_EXPRESS_IMPRESSOES_E_SERVICOS_DIGITAIS_LTDA NFS-e 15701.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1952_23044001226846738000168000000001570123100984251167.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\COPHEL_EXPRESS_IMPRESSOES_E_SERVICOS_DIGITAIS_LTDA NFS-e 15701.xml;2026-07-08T16:20:10;;
23073042236343152000134000000000002625121370533936;1953;1953;1;NFSE;26;2025-12-11T10:45:46-03:00;2025-12-11;36343152000134;36.343.152 LUCAS ANDRADE RODRIGUES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;255.00;255.00;36.343.152_LUCAS_ANDRADE_RODRIGUES NFS-e 26.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1953_23073042236343152000134000000000002625121370533936.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\36.343.152_LUCAS_ANDRADE_RODRIGUES NFS-e 26.xml;2026-07-08T16:20:24;;
23044001250648356000104000000000003023100434217706;1954;1954;1;NFSE;30;2023-10-04T17:04:40-00:00;2023-10-01;50648356000104;M.C.H BENTO IMOBILIARIA LTDA;26354401000133;CANOPUS CONSTRUÇOES FORTALEZA LTDA;4000.00;3893.20;M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 30.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1954_23044001250648356000104000000000003023100434217706.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 30.xml;2026-07-08T16:20:26;;
23044001250648356000104000000000003523100274045781;1955;1955;1;NFSE;35;2023-10-04T17:26:33-00:00;2023-10-01;50648356000104;M.C.H BENTO IMOBILIARIA LTDA;26354401000133;CANOPUS CONSTRUÇOES FORTALEZA LTDA;200.00;194.66;M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 35.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1955_23044001250648356000104000000000003523100274045781.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 35.xml;2026-07-08T16:20:34;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23044001250648356000104000000000003523100274045781.pdf;oficial
23044001205386318000176000000004090523100475119274;1956;1956;1;NFSE;40905;2023-10-04T17:18:27-00:00;2023-10-01;05386318000176;F E A TRANSPORTE E SERVICOS LTDA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;5600.00;5600.00;F_E_A_TRANSPORTE_E_SERVICOS_LTDA NFS-e 40905.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1956_23044001205386318000176000000004090523100475119274.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\F_E_A_TRANSPORTE_E_SERVICOS_LTDA NFS-e 40905.xml;2026-07-08T16:20:45;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23044001205386318000176000000004090523100475119274.pdf;oficial
23044001250648356000104000000000003423100882572407;1957;1957;1;NFSE;34;2023-10-04T17:24:44-00:00;2023-10-01;50648356000104;M.C.H BENTO IMOBILIARIA LTDA;26354401000133;CANOPUS CONSTRUÇOES FORTALEZA LTDA;8200.00;7981.06;M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 34.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1957_23044001250648356000104000000000003423100882572407.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 34.xml;2026-07-08T16:20:46;;
23044001250648356000104000000000003723100668388936;1958;1958;1;NFSE;37;2023-10-04T17:37:39-00:00;2023-10-01;50648356000104;M.C.H BENTO IMOBILIARIA LTDA;26354401000133;CANOPUS CONSTRUÇOES FORTALEZA LTDA;400.00;389.32;M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 37.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1958_23044001250648356000104000000000003723100668388936.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 37.xml;2026-07-08T16:20:47;;
23044001250648356000104000000000003623100853014369;1959;1959;1;NFSE;36;2023-10-04T17:35:44-00:00;2023-10-01;50648356000104;M.C.H BENTO IMOBILIARIA LTDA;26354401000133;CANOPUS CONSTRUÇOES FORTALEZA LTDA;400.00;389.32;M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 36.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1959_23044001250648356000104000000000003623100853014369.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 36.xml;2026-07-08T16:21:05;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23044001250648356000104000000000003623100853014369.pdf;oficial
23044001250648356000104000000000003823100205628120;1960;1960;1;NFSE;38;2023-10-04T17:55:51-00:00;2023-10-01;50648356000104;M.C.H BENTO IMOBILIARIA LTDA;26354401000133;CANOPUS CONSTRUÇOES FORTALEZA LTDA;400.00;389.32;M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 38.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1960_23044001250648356000104000000000003823100205628120.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\M.C.H_BENTO_IMOBILIARIA_LTDA NFS-e 38.xml;2026-07-08T16:21:18;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23044001250648356000104000000000003823100205628120.pdf;oficial
23044001226290034000151000000000092223100949322601;1961;1961;1;NFSE;922;2023-10-05T10:52:24-00:00;2023-10-01;26290034000151;ANA FLAVIA DA SILVA PINHEIRO ENGENHARIA;26354401000133;CANOPUS CONSTRUÇÕES FORTALEZA LTDA;1250.00;1209.12;ANA_FLAVIA_DA_SILVA_PINHEIRO_ENGENHARIA NFS-e 922.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1961_23044001226290034000151000000000092223100949322601.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\ANA_FLAVIA_DA_SILVA_PINHEIRO_ENGENHARIA NFS-e 922.xml;2026-07-08T16:21:31;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23044001226290034000151000000000092223100949322601.pdf;oficial
23044001226290034000151000000000092123100832373172;1962;1962;1;NFSE;921;2023-10-05T10:51:10-00:00;2023-10-01;26290034000151;ANA FLAVIA DA SILVA PINHEIRO ENGENHARIA;26354401000133;CANOPUS CONSTRUÇÕES FORTALEZA LTDA;3162.50;3059.09;ANA_FLAVIA_DA_SILVA_PINHEIRO_ENGENHARIA NFS-e 921.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1962_23044001226290034000151000000000092123100832373172.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\ANA_FLAVIA_DA_SILVA_PINHEIRO_ENGENHARIA NFS-e 921.xml;2026-07-08T16:21:33;;
23044001243428916000150000000000113223100231166722;1963;1963;1;NFSE;1132;2023-10-05T16:41:19-00:00;2023-10-01;43428916000150;INOV9 NEGOCIOS IMOBILIARIOS LTDA;26354401000133;CANOPUS CONSTRUÇÕES FORTALEZA LTDA;6270.00;5956.50;INOV9_NEGOCIOS_IMOBILIARIOS_LTDA NFS-e 1132.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1963_23044001243428916000150000000000113223100231166722.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\INOV9_NEGOCIOS_IMOBILIARIOS_LTDA NFS-e 1132.xml;2026-07-08T16:21:45;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23044001243428916000150000000000113223100231166722.pdf;oficial
23044001212152373000167000000000058623100147686931;1964;1964;1;NFSE;586;2023-10-05T16:57:57-00:00;2023-10-01;12152373000167;AURILENE DO NASCIMENTO BONFIM - ME;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;4719.34;4412.58;AURILENE_DO_NASCIMENTO_BONFIM_-_ME NFS-e 586.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1964_23044001212152373000167000000000058623100147686931.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\AURILENE_DO_NASCIMENTO_BONFIM_-_ME NFS-e 586.xml;2026-07-08T16:21:48;;
23076502257288666000104000000000003225120332369619;1965;1965;1;NFSE;32;2025-12-12T10:28:47-03:00;2025-12-12;57288666000104;57.288.666 DAIANE CLEONE LAURENTINO UCHOA;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;3650.00;3650.00;57.288.666_DAIANE_CLEONE_LAURENTINO_UCHOA NFS-e 32.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1965_23076502257288666000104000000000003225120332369619.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\57.288.666_DAIANE_CLEONE_LAURENTINO_UCHOA NFS-e 32.xml;2026-07-08T16:21:54;;
23044001242521608000101000000000107423100899458272;1966;1966;1;NFSE;1074;2023-10-06T09:52:42-00:00;2023-10-01;42521608000101;R S DOS SANTOS CONSULTORIA IMOBILIARIA LTDA;26354401000133;CANOPUS CONSTRUÇOES FORTALEZA LTDA;9080.00;8489.80;R_S_DOS_SANTOS_CONSULTORIA_IMOBILIARIA_LTDA NFS-e 1074.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1966_23044001242521608000101000000000107423100899458272.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\R_S_DOS_SANTOS_CONSULTORIA_IMOBILIARIA_LTDA NFS-e 1074.xml;2026-07-08T16:21:57;;
23052332260867998000158000000000000925121042331358;1967;1997;2;NFSE;9;2025-12-15T14:40:58-03:00;2025-12-12;60867998000158;60.867.998 DAVINNI KELMA DA SILVA ALVES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;1997_23052332260867998000158000000000000925121042331358.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1997_23052332260867998000158000000000000925121042331358.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\1997_23052332260867998000158000000000000925121042331358.xml;2026-07-08T16:25:54;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23052332260867998000158000000000000925121042331358.pdf;oficial
23052332260867998000158000000000001025125185459725;1968;1996;2;NFSE;10;2025-12-15T14:40:52-03:00;2025-12-12;60867998000158;60.867.998 DAVINNI KELMA DA SILVA ALVES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;1996_23052332260867998000158000000000001025125185459725.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1996_23052332260867998000158000000000001025125185459725.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\1996_23052332260867998000158000000000001025125185459725.xml;2026-07-08T16:25:42;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23052332260867998000158000000000001025125185459725.pdf;oficial
23052332260867998000158000000000001125120455453719;1969;1995;2;NFSE;11;2025-12-15T14:40:45-03:00;2025-12-12;60867998000158;60.867.998 DAVINNI KELMA DA SILVA ALVES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;1995_23052332260867998000158000000000001125120455453719.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1995_23052332260867998000158000000000001125120455453719.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\1995_23052332260867998000158000000000001125120455453719.xml;2026-07-08T16:25:34;;
23052332260867998000158000000000001225129267985005;1970;1994;2;NFSE;12;2025-12-15T14:40:38-03:00;2025-12-12;60867998000158;60.867.998 DAVINNI KELMA DA SILVA ALVES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;1994_23052332260867998000158000000000001225129267985005.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1994_23052332260867998000158000000000001225129267985005.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\1994_23052332260867998000158000000000001225129267985005.xml;2026-07-08T16:25:26;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23052332260867998000158000000000001225129267985005.pdf;oficial
23052332260867998000158000000000001325129497286749;1971;1993;2;NFSE;13;2025-12-15T14:40:31-03:00;2025-12-12;60867998000158;60.867.998 DAVINNI KELMA DA SILVA ALVES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;1993_23052332260867998000158000000000001325129497286749.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1993_23052332260867998000158000000000001325129497286749.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\1993_23052332260867998000158000000000001325129497286749.xml;2026-07-08T16:25:03;;
23052332260867998000158000000000001425126204375016;1972;1992;2;NFSE;14;2025-12-15T14:40:24-03:00;2025-12-12;60867998000158;60.867.998 DAVINNI KELMA DA SILVA ALVES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;1992_23052332260867998000158000000000001425126204375016.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1992_23052332260867998000158000000000001425126204375016.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\1992_23052332260867998000158000000000001425126204375016.xml;2026-07-08T16:24:58;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23052332260867998000158000000000001425126204375016.pdf;oficial
23052332260867998000158000000000001525121971611139;1973;1991;2;NFSE;15;2025-12-15T14:40:17-03:00;2025-12-12;60867998000158;60.867.998 DAVINNI KELMA DA SILVA ALVES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;1991_23052332260867998000158000000000001525121971611139.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1991_23052332260867998000158000000000001525121971611139.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\1991_23052332260867998000158000000000001525121971611139.xml;2026-07-08T16:24:48;saida_adn_nfse\empresas\empresa_25_cert_19\danfse\pdf_gerado\23052332260867998000158000000000001525121971611139.pdf;oficial
23052332260867998000158000000000001625123371959517;1974;1990;2;NFSE;16;2025-12-15T14:40:10-03:00;2025-12-12;60867998000158;60.867.998 DAVINNI KELMA DA SILVA ALVES;26354401000133;CANOPUS CONSTRUCOES FORTALEZA LTDA;1300.00;1300.00;1990_23052332260867998000158000000000001625123371959517.xml;saida_adn_nfse\empresas\empresa_25_cert_19\json\1990_23052332260867998000158000000000001625123371959517.json;saida_adn_nfse\empresas\empresa_25_cert_19\xml\1990_23052332260867998000158000000000001625123371959517.xml;2026-07-08T16:24:47;;
